production_id,date_key,product_id,facility_id,quantity_produced,defective_units,defect_rate_pct,batch_number
7438,90,20,7,2134,41,1.92,PROD-2023201480
7439,925,2,5,218,3,1.38,PROD-2024343833
7440,1078,5,5,7814,230,2.94,PROD-2023192348
7441,607,19,1,2543,35,1.38,PROD-2024362883
7442,17,12,4,7164,170,2.37,PROD-2024952531
7443,279,1,1,6497,141,2.17,PROD-2025455922
7444,408,10,3,7139,156,2.19,PROD-2023834882
7445,684,15,3,4647,78,1.68,PROD-2025298120
7446,80,10,5,4931,111,2.25,PROD-2024803549
7447,351,5,1,1423,25,1.76,PROD-2025900886
7448,213,9,7,9004,192,2.13,PROD-2025438271
7449,784,15,6,9966,107,1.07,PROD-2024216701
7450,732,11,2,8049,112,1.39,PROD-2025849569
7451,827,1,6,1127,32,2.84,PROD-2023844386
7452,759,19,1,5200,78,1.5,PROD-2024106465
7453,661,6,2,5794,95,1.64,PROD-2025835790
7454,489,16,4,1977,37,1.87,PROD-2024416772
7455,1020,12,2,1056,20,1.89,PROD-2024380495
7456,608,17,6,6856,111,1.62,PROD-2024673460
7457,984,15,6,8218,133,1.62,PROD-2025193730
7458,693,13,7,7290,115,1.58,PROD-2024892175
7459,471,3,1,4049,73,1.8,PROD-2023474838
7460,885,1,1,2651,40,1.51,PROD-2025412361
7461,80,16,5,5698,87,1.53,PROD-2023815441
7462,559,4,7,7242,162,2.24,PROD-2024401769
7463,127,13,3,1836,51,2.78,PROD-2024932458
7464,793,16,3,3361,33,0.98,PROD-2025144890
7465,182,16,8,7738,122,1.58,PROD-2023778801
7466,755,10,7,3192,71,2.22,PROD-2025734802
7467,809,22,3,3570,69,1.93,PROD-2024829429
7468,1004,8,1,6910,75,1.09,PROD-2025831931
7469,793,20,5,1427,20,1.4,PROD-2024246002
7470,860,13,1,8449,205,2.43,PROD-2023961095
7471,265,2,6,1200,14,1.17,PROD-2023864735
7472,892,10,5,7471,158,2.11,PROD-2025964999
7473,184,8,8,8135,146,1.79,PROD-2024787186
7474,672,10,6,2232,61,2.73,PROD-2025759043
7475,161,7,6,2685,42,1.56,PROD-2023965174
7476,799,4,1,8011,230,2.87,PROD-2023612853
7477,383,17,6,3858,75,1.94,PROD-2024829919
7478,461,17,5,806,9,1.12,PROD-2024820787
7479,650,6,6,9043,221,2.44,PROD-2025329644
7480,37,5,3,6020,93,1.54,PROD-2025378809
7481,696,16,1,3244,40,1.23,PROD-2023411791
7482,653,6,3,6315,105,1.66,PROD-2023866283
7483,192,4,4,543,7,1.29,PROD-2024432970
7484,1006,4,3,9586,140,1.46,PROD-2025185832
7485,1008,22,1,7074,157,2.22,PROD-2025416170
7486,327,16,5,8651,216,2.5,PROD-2024830814
7487,444,22,4,310,3,0.97,PROD-2024737555
7488,624,10,5,2464,63,2.56,PROD-2023963719
7489,63,1,3,6508,112,1.72,PROD-2025820137
7490,403,18,8,8978,217,2.42,PROD-2025406958
7491,295,10,8,3312,87,2.63,PROD-2023897742
7492,613,1,8,8891,120,1.35,PROD-2025599657
7493,387,4,7,9934,125,1.26,PROD-2023370663
7494,372,3,2,6922,140,2.02,PROD-2025373032
7495,228,3,8,5618,135,2.4,PROD-2024779331
7496,105,12,3,6734,187,2.78,PROD-2024688105
7497,524,18,5,8024,221,2.75,PROD-2024319454
7498,386,9,8,6180,145,2.35,PROD-2023925311
7499,845,21,6,7463,101,1.35,PROD-2023625097
7500,961,11,7,8560,106,1.24,PROD-2025301623
7501,36,15,8,9991,108,1.08,PROD-2025461670
7502,548,21,2,1974,56,2.84,PROD-2025404447
7503,177,20,3,885,20,2.26,PROD-2025393130
7504,807,8,1,1638,17,1.04,PROD-2024673795
7505,928,16,4,9109,101,1.11,PROD-2025491526
7506,275,19,7,8177,178,2.18,PROD-2025543893
7507,300,3,1,8597,132,1.54,PROD-2024272389
7508,499,22,3,3775,112,2.97,PROD-2025524030
7509,301,6,1,7007,104,1.48,PROD-2023459146
7510,204,14,6,1343,20,1.49,PROD-2025506151
7511,56,3,6,9274,95,1.02,PROD-2025116553
7512,586,21,1,1451,31,2.14,PROD-2023700534
7513,287,5,7,1634,28,1.71,PROD-2025565547
7514,39,11,1,2206,26,1.18,PROD-2025553160
7515,919,9,3,3944,111,2.81,PROD-2024457557
7516,800,1,2,9080,154,1.7,PROD-2023101415
7517,773,22,7,1228,25,2.04,PROD-2023396811
7518,971,3,5,2843,36,1.27,PROD-2025171757
7519,38,21,4,2289,51,2.23,PROD-2025315138
7520,8,22,1,7837,145,1.85,PROD-2025209832
7521,730,22,2,4551,111,2.44,PROD-2025582283
7522,775,6,4,637,13,2.04,PROD-2023289675
7523,897,4,6,3153,52,1.65,PROD-2025368673
7524,531,9,4,5937,66,1.11,PROD-2025444272
7525,294,9,2,4882,142,2.91,PROD-2023633723
7526,684,1,4,3664,96,2.62,PROD-2024777265
7527,738,12,8,8834,225,2.55,PROD-2024134382
7528,664,19,2,7869,194,2.47,PROD-2025150914
7529,115,6,5,7853,174,2.22,PROD-2025683821
7530,70,10,8,1103,24,2.18,PROD-2025662425
7531,82,13,5,2181,40,1.83,PROD-2024169475
7532,554,10,4,5979,123,2.06,PROD-2024108092
7533,920,3,4,1913,28,1.46,PROD-2024133386
7534,439,7,2,638,13,2.04,PROD-2023655187
7535,631,6,3,4933,52,1.05,PROD-2024241402
7536,899,3,6,832,12,1.44,PROD-2025741694
7537,200,13,2,5950,87,1.46,PROD-2025477943
7538,427,2,2,2597,54,2.08,PROD-2024608960
7539,225,15,2,4610,130,2.82,PROD-2025460187
7540,1046,15,2,811,13,1.6,PROD-2025286420
7541,961,5,5,2795,67,2.4,PROD-2024243706
7542,642,9,2,8583,223,2.6,PROD-2025104167
7543,302,14,3,7396,91,1.23,PROD-2025285346
7544,797,14,1,4857,107,2.2,PROD-2025208737
7545,208,19,2,9955,190,1.91,PROD-2024735178
7546,130,1,7,6870,120,1.75,PROD-2023633676
7547,65,6,1,4997,90,1.8,PROD-2024257696
7548,1071,14,5,7967,235,2.95,PROD-2024676664
7549,852,17,1,8272,108,1.31,PROD-2025155623
7550,916,13,3,7464,177,2.37,PROD-2025889761
7551,582,9,3,1062,25,2.35,PROD-2023117443
7552,52,13,7,9922,234,2.36,PROD-2023173481
7553,169,10,6,5493,61,1.11,PROD-2024629297
7554,296,22,6,3730,85,2.28,PROD-2024421086
7555,290,14,7,2494,60,2.41,PROD-2025454345
7556,170,6,1,9060,235,2.59,PROD-2025720648
7557,324,18,3,4290,77,1.79,PROD-2025566111
7558,735,14,6,1168,20,1.71,PROD-2024259749
7559,1057,12,2,9078,196,2.16,PROD-2024540941
7560,615,21,5,6523,91,1.4,PROD-2023276788
7561,1033,4,5,1014,23,2.27,PROD-2025501219
7562,467,4,5,7791,227,2.91,PROD-2025239224
7563,952,5,8,7095,81,1.14,PROD-2024900260
7564,762,14,8,6609,138,2.09,PROD-2025129916
7565,276,7,2,6797,193,2.84,PROD-2023639760
7566,1087,7,7,8904,152,1.71,PROD-2025536320
7567,193,4,7,7853,125,1.59,PROD-2024217770
7568,1049,4,1,7371,174,2.36,PROD-2024922139
7569,464,8,7,6627,76,1.15,PROD-2024908336
7570,227,22,3,1183,17,1.44,PROD-2024600548
7571,287,7,5,5174,71,1.37,PROD-2024829339
7572,16,17,8,547,8,1.46,PROD-2024428297
7573,998,16,5,8533,155,1.82,PROD-2023520581
7574,267,2,5,5796,87,1.5,PROD-2025861993
7575,319,18,8,5197,64,1.23,PROD-2025827906
7576,1022,11,2,930,23,2.47,PROD-2024436776
7577,916,16,6,8051,173,2.15,PROD-2024740390
7578,275,5,7,2549,35,1.37,PROD-2023313800
7579,929,7,6,7409,110,1.48,PROD-2025456300
7580,52,19,8,4762,79,1.66,PROD-2024907556
7581,986,8,3,634,17,2.68,PROD-2024779505
7582,208,1,2,475,5,1.05,PROD-2024620708
7583,197,9,6,5699,134,2.35,PROD-2025535038
7584,948,16,8,8880,254,2.86,PROD-2023110018
7585,382,3,4,2314,63,2.72,PROD-2023883628
7586,512,7,1,9998,122,1.22,PROD-2023707606
7587,253,5,2,2138,35,1.64,PROD-2025485019
7588,1020,19,1,9291,239,2.57,PROD-2023997643
7589,59,10,4,2153,53,2.46,PROD-2025574302
7590,1007,7,6,8640,197,2.28,PROD-2024862730
7591,723,22,6,6100,97,1.59,PROD-2024256102
7592,114,14,3,4758,53,1.11,PROD-2024445914
7593,898,4,3,4571,92,2.01,PROD-2025520704
7594,838,6,7,614,17,2.77,PROD-2025143919
7595,564,5,2,534,14,2.62,PROD-2025428571
7596,1084,1,2,4370,127,2.91,PROD-2023291957
7597,749,10,8,8543,224,2.62,PROD-2025806845
7598,586,5,5,6071,98,1.61,PROD-2023153218
7599,748,17,6,2509,65,2.59,PROD-2025952291
7600,234,16,7,7012,192,2.74,PROD-2023360592
7601,448,18,2,8879,198,2.23,PROD-2025734862
7602,101,21,7,529,13,2.46,PROD-2025564533
7603,120,10,4,4764,60,1.26,PROD-2024615194
7604,101,14,4,1738,36,2.07,PROD-2024462114
7605,82,10,3,6516,126,1.93,PROD-2024838351
7606,1049,6,3,4478,89,1.99,PROD-2025174375
7607,623,9,5,6565,139,2.12,PROD-2024990542
7608,4,11,8,7701,146,1.9,PROD-2024865065
7609,1075,4,3,4779,58,1.21,PROD-2025152120
7610,489,6,1,893,16,1.79,PROD-2024143320
7611,176,15,4,8597,229,2.66,PROD-2024791021
7612,1034,13,2,1192,22,1.85,PROD-2024496831
7613,963,2,6,5414,160,2.96,PROD-2023961974
7614,252,15,4,8171,179,2.19,PROD-2025624501
7615,592,16,3,7599,106,1.39,PROD-2024769739
7616,536,4,8,8871,110,1.24,PROD-2023369389
7617,208,10,6,6942,133,1.92,PROD-2025270615
7618,916,10,1,5167,122,2.36,PROD-2025466708
7619,651,20,5,5348,147,2.75,PROD-2025315841
7620,817,4,5,4617,113,2.45,PROD-2025818845
7621,609,15,2,7263,152,2.09,PROD-2025366784
7622,323,16,1,9108,150,1.65,PROD-2025798618
7623,576,14,8,3085,89,2.88,PROD-2025479451
7624,1044,9,7,5387,150,2.78,PROD-2025892787
7625,548,2,5,1476,38,2.57,PROD-2024340891
7626,322,14,1,2288,24,1.05,PROD-2023278173
7627,914,1,5,4188,99,2.36,PROD-2025272459
7628,578,14,1,7150,170,2.38,PROD-2024757729
7629,17,19,7,9700,132,1.36,PROD-2025779974
7630,1078,17,5,7172,80,1.12,PROD-2023585071
7631,1014,5,8,4424,63,1.42,PROD-2023645452
7632,477,11,4,748,21,2.81,PROD-2024505269
7633,15,17,6,1898,45,2.37,PROD-2024507928
7634,616,7,3,5630,154,2.74,PROD-2023121836
7635,402,16,7,1350,24,1.78,PROD-2023710055
7636,285,21,4,2260,63,2.79,PROD-2024564606
7637,1004,8,8,8849,104,1.18,PROD-2024541692
7638,932,14,4,9462,245,2.59,PROD-2024877416
7639,767,19,8,8134,181,2.23,PROD-2024937580
7640,953,21,6,9380,211,2.25,PROD-2024811715
7641,342,11,4,2884,43,1.49,PROD-2024227163
7642,95,12,2,447,12,2.68,PROD-2023542222
7643,136,22,3,5292,124,2.34,PROD-2025780985
7644,701,10,1,6542,128,1.96,PROD-2025519615
7645,433,7,3,3843,42,1.09,PROD-2023302327
7646,37,18,3,6916,200,2.89,PROD-2025436862
7647,702,22,2,4828,105,2.17,PROD-2025739040
7648,310,3,4,1756,44,2.51,PROD-2023871098
7649,174,21,3,7323,212,2.89,PROD-2023824626
7650,412,15,8,3696,95,2.57,PROD-2024927176
7651,136,8,5,9111,163,1.79,PROD-2025705398
7652,572,14,3,1230,23,1.87,PROD-2025614399
7653,63,4,1,9681,140,1.45,PROD-2024463603
7654,259,3,6,1840,32,1.74,PROD-2025864731
7655,367,4,6,5062,106,2.09,PROD-2023268952
7656,528,9,5,8714,100,1.15,PROD-2024403803
7657,522,3,3,487,10,2.05,PROD-2024921354
7658,920,2,7,8118,219,2.7,PROD-2024669742
7659,891,21,6,4316,78,1.81,PROD-2025666948
7660,849,13,8,1856,49,2.64,PROD-2024651418
7661,987,20,3,4987,101,2.03,PROD-2025452951
7662,1005,6,4,7293,201,2.76,PROD-2024776847
7663,688,10,6,1228,13,1.06,PROD-2025599612
7664,619,3,2,2114,27,1.28,PROD-2023890358
7665,789,7,6,7917,137,1.73,PROD-2025106699
7666,392,5,8,8871,198,2.23,PROD-2025487668
7667,805,3,4,7568,225,2.97,PROD-2025618505
7668,831,21,3,6577,121,1.84,PROD-2024443544
7669,24,20,6,9023,183,2.03,PROD-2024711195
7670,432,18,4,1661,47,2.83,PROD-2025621363
7671,1025,4,8,7714,172,2.23,PROD-2023253916
7672,988,4,7,6052,98,1.62,PROD-2025408258
7673,966,16,6,3591,49,1.36,PROD-2024774409
7674,678,8,8,8763,100,1.14,PROD-2024752220
7675,92,12,6,8989,261,2.9,PROD-2024352350
7676,606,1,5,8492,181,2.13,PROD-2024168651
7677,406,8,5,3292,66,2,PROD-2023624071
7678,40,11,5,351,9,2.56,PROD-2025993138
7679,194,13,4,9371,101,1.08,PROD-2023442829
7680,769,3,5,2799,34,1.21,PROD-2025766732
7681,536,20,2,2060,52,2.52,PROD-2025265361
7682,802,4,8,7018,121,1.72,PROD-2025287123
7683,152,22,1,890,25,2.81,PROD-2024403548
7684,324,17,7,7107,111,1.56,PROD-2024584953
7685,486,13,5,1231,18,1.46,PROD-2025971508
7686,688,20,8,5357,149,2.78,PROD-2025781858
7687,59,20,7,817,8,0.98,PROD-2025269689
7688,476,11,2,1589,39,2.45,PROD-2025310304
7689,297,6,7,7399,143,1.93,PROD-2024611636
7690,192,9,4,7672,142,1.85,PROD-2025350975
7691,590,6,8,6287,65,1.03,PROD-2024638304
7692,485,11,5,6258,80,1.28,PROD-2025883490
7693,357,5,3,9025,209,2.32,PROD-2025119173
7694,471,1,4,5837,157,2.69,PROD-2025863923
7695,489,6,2,1687,47,2.79,PROD-2024613837
7696,933,1,6,7561,204,2.7,PROD-2024984723
7697,1085,7,3,8521,191,2.24,PROD-2024828456
7698,434,1,5,4793,99,2.07,PROD-2023351225
7699,133,16,3,8112,240,2.96,PROD-2024256529
7700,379,12,7,5309,66,1.24,PROD-2024740945
7701,661,3,8,8326,108,1.3,PROD-2025674535
7702,567,12,4,6835,190,2.78,PROD-2025593296
7703,844,16,8,4303,88,2.05,PROD-2025989877
7704,787,5,1,7756,187,2.41,PROD-2024308098
7705,1067,21,8,8362,186,2.22,PROD-2024932967
7706,149,4,2,2005,20,1,PROD-2023277851
7707,660,3,6,1954,48,2.46,PROD-2025138472
7708,523,2,4,1509,27,1.79,PROD-2025602887
7709,143,17,4,6652,143,2.15,PROD-2023462464
7710,26,2,4,7775,199,2.56,PROD-2025423531
7711,432,8,1,4789,141,2.94,PROD-2024589807
7712,722,17,3,2153,22,1.02,PROD-2024718567
7713,643,18,1,7162,126,1.76,PROD-2024824185
7714,295,20,8,6410,147,2.29,PROD-2025915347
7715,1078,7,8,8886,166,1.87,PROD-2024846746
7716,542,15,8,6245,177,2.83,PROD-2025366150
7717,502,22,7,8112,228,2.81,PROD-2025953427
7718,220,12,1,2125,58,2.73,PROD-2025138772
7719,498,17,6,4798,121,2.52,PROD-2025397149
7720,340,13,3,307,6,1.95,PROD-2025716474
7721,345,22,1,1371,31,2.26,PROD-2024725281
7722,333,19,2,2454,37,1.51,PROD-2024142110
7723,864,15,8,6789,119,1.75,PROD-2025563024
7724,480,13,1,6960,158,2.27,PROD-2025331131
7725,682,7,5,6523,96,1.47,PROD-2024401478
7726,390,12,4,5761,59,1.02,PROD-2024180180
7727,197,5,7,3478,96,2.76,PROD-2024557830
7728,146,2,4,6661,144,2.16,PROD-2024880619
7729,159,21,8,5662,162,2.86,PROD-2024100432
7730,959,3,6,1123,11,0.98,PROD-2023246273
7731,985,21,1,745,20,2.68,PROD-2025311295
7732,512,16,4,3351,52,1.55,PROD-2025393176
7733,1036,15,2,4085,48,1.18,PROD-2023724108
7734,328,7,2,7856,178,2.27,PROD-2025539412
7735,111,14,3,7822,168,2.15,PROD-2024720675
7736,423,16,1,3606,66,1.83,PROD-2024405787
7737,846,6,8,3727,63,1.69,PROD-2025729546
7738,570,3,4,6649,86,1.29,PROD-2025590527
7739,168,17,4,2266,34,1.5,PROD-2025729184
7740,902,17,2,9789,269,2.75,PROD-2025213121
7741,1004,4,8,8431,177,2.1,PROD-2025514832
7742,174,21,4,7318,114,1.56,PROD-2023833720
7743,423,19,5,3634,97,2.67,PROD-2024627303
7744,583,6,1,5384,98,1.82,PROD-2023650864
7745,1033,5,8,5089,87,1.71,PROD-2025717192
7746,386,11,1,9491,243,2.56,PROD-2025860463
7747,821,4,7,8197,91,1.11,PROD-2024379963
7748,887,21,8,8439,197,2.33,PROD-2024664129
7749,526,16,4,3094,58,1.87,PROD-2023838657
7750,175,5,5,5025,115,2.29,PROD-2024582522
7751,302,18,4,6445,126,1.96,PROD-2024209521
7752,779,20,4,5648,159,2.82,PROD-2025592727
7753,556,19,3,3679,94,2.56,PROD-2024409244
7754,716,16,3,8070,237,2.94,PROD-2025180942
7755,660,5,2,4890,86,1.76,PROD-2025242855
7756,113,11,3,1926,24,1.25,PROD-2025157213
7757,747,10,5,5766,113,1.96,PROD-2024785259
7758,329,16,6,1375,16,1.16,PROD-2024833836
7759,490,2,7,7925,186,2.35,PROD-2023929096
7760,157,4,3,6061,95,1.57,PROD-2025946759
7761,614,20,5,1489,43,2.89,PROD-2025715012
7762,568,18,1,4061,51,1.26,PROD-2023929902
7763,587,21,6,919,16,1.74,PROD-2025203795
7764,306,10,1,6281,180,2.87,PROD-2024885622
7765,348,16,7,7768,101,1.3,PROD-2024116302
7766,448,2,4,4047,68,1.68,PROD-2024929868
7767,298,7,8,4321,61,1.41,PROD-2024598842
7768,180,19,5,5526,88,1.59,PROD-2025712880
7769,982,9,8,4898,105,2.14,PROD-2025583970
7770,417,2,8,8009,129,1.61,PROD-2024707824
7771,530,16,4,5290,91,1.72,PROD-2024712714
7772,626,4,6,7066,130,1.84,PROD-2023465636
7773,129,10,8,6182,160,2.59,PROD-2024880658
7774,695,15,7,2264,29,1.28,PROD-2023741873
7775,311,1,5,1599,24,1.5,PROD-2025219552
7776,421,21,3,5176,99,1.91,PROD-2024969911
7777,846,8,4,708,20,2.82,PROD-2024290688
7778,759,15,2,1813,51,2.81,PROD-2023644533
7779,432,19,7,5595,111,1.98,PROD-2025824484
7780,1040,12,1,8320,138,1.66,PROD-2023813160
7781,324,11,8,1511,23,1.52,PROD-2025533398
7782,867,17,6,3766,85,2.26,PROD-2024953109
7783,145,12,2,5618,150,2.67,PROD-2024248124
7784,201,9,1,4788,133,2.78,PROD-2023881126
7785,1059,2,4,4200,92,2.19,PROD-2023122489
7786,127,5,4,6810,105,1.54,PROD-2024242942
7787,68,1,8,8240,89,1.08,PROD-2024452194
7788,899,14,1,3017,58,1.92,PROD-2023898193
7789,832,10,1,7177,150,2.09,PROD-2023570921
7790,922,18,5,8842,135,1.53,PROD-2024170293
7791,787,17,3,2753,27,0.98,PROD-2023756319
7792,918,13,3,4537,96,2.12,PROD-2024309796
7793,25,5,4,1468,34,2.32,PROD-2025607971
7794,892,7,6,2321,44,1.9,PROD-2023933129
7795,531,13,2,524,8,1.53,PROD-2025776936
7796,320,19,3,6961,179,2.57,PROD-2024428805
7797,178,15,1,9711,218,2.24,PROD-2024783500
7798,229,10,3,7179,76,1.06,PROD-2024285765
7799,158,13,2,4775,69,1.45,PROD-2025571016
7800,662,19,7,7674,167,2.18,PROD-2023496360
7801,148,1,1,4063,52,1.28,PROD-2025338381
7802,1023,19,5,6740,104,1.54,PROD-2024862962
7803,672,11,1,1009,17,1.68,PROD-2023926458
7804,936,2,4,9771,287,2.94,PROD-2023618076
7805,101,8,5,6582,110,1.67,PROD-2025572133
7806,600,4,1,7630,133,1.74,PROD-2025135011
7807,661,14,1,8654,182,2.1,PROD-2025575378
7808,55,22,6,3389,78,2.3,PROD-2025275933
7809,451,21,2,6019,105,1.74,PROD-2025378540
7810,670,3,4,7396,76,1.03,PROD-2023877335
7811,312,11,4,6112,167,2.73,PROD-2024159012
7812,1058,12,2,6496,162,2.49,PROD-2025213776
7813,1052,11,6,9149,261,2.85,PROD-2024690285
7814,849,5,1,8534,208,2.44,PROD-2024990760
7815,605,15,6,6417,101,1.57,PROD-2023789473
7816,55,10,3,3477,79,2.27,PROD-2025582854
7817,729,21,4,2072,52,2.51,PROD-2024891966
7818,635,2,1,1742,23,1.32,PROD-2024632896
7819,919,17,3,8425,159,1.89,PROD-2025718835
7820,837,4,1,6460,65,1.01,PROD-2025161456
7821,878,15,8,8960,111,1.24,PROD-2025369544
7822,826,17,8,1421,24,1.69,PROD-2025926312
7823,568,21,5,3852,89,2.31,PROD-2023905226
7824,258,1,3,9826,105,1.07,PROD-2024109344
7825,595,19,8,1405,39,2.78,PROD-2023947154
7826,334,4,7,5982,112,1.87,PROD-2025804168
7827,634,20,2,1801,25,1.39,PROD-2025591021
7828,1072,16,4,3975,91,2.29,PROD-2024196958
7829,782,11,4,6728,116,1.72,PROD-2023130414
7830,80,21,8,4042,104,2.57,PROD-2025600284
7831,309,4,1,2983,85,2.85,PROD-2024327794
7832,66,5,6,3901,113,2.9,PROD-2023754457
7833,787,4,2,9033,225,2.49,PROD-2025911579
7834,436,10,8,9748,288,2.95,PROD-2025460547
7835,68,2,7,477,11,2.31,PROD-2024551184
7836,530,7,6,3709,57,1.54,PROD-2024835989
7837,200,2,1,6669,164,2.46,PROD-2025939985
7838,903,10,1,3613,68,1.88,PROD-2025353933
7839,31,5,8,3924,114,2.91,PROD-2025581929
7840,427,14,8,9515,209,2.2,PROD-2023188128
7841,427,12,6,5153,125,2.43,PROD-2025130841
7842,27,5,3,8620,237,2.75,PROD-2025610248
7843,370,10,1,932,17,1.82,PROD-2024408711
7844,592,14,1,4081,119,2.92,PROD-2025185927
7845,285,1,4,6103,137,2.24,PROD-2023488311
7846,481,11,5,4521,91,2.01,PROD-2025337425
7847,703,8,3,9309,126,1.35,PROD-2024918493
7848,438,5,8,6938,75,1.08,PROD-2024170132
7849,873,2,8,2146,56,2.61,PROD-2024608242
7850,741,9,4,8941,109,1.22,PROD-2024685148
7851,95,16,2,9940,110,1.11,PROD-2023978892
7852,478,7,8,6993,198,2.83,PROD-2025700717
7853,165,15,3,455,5,1.1,PROD-2025824298
7854,417,18,6,9847,291,2.96,PROD-2023421265
7855,761,16,1,3157,66,2.09,PROD-2024883738
7856,789,2,4,8309,138,1.66,PROD-2024113337
7857,679,10,3,4472,98,2.19,PROD-2023352949
7858,252,14,7,4696,110,2.34,PROD-2024664673
7859,725,11,8,8118,193,2.38,PROD-2025743576
7860,738,1,7,3867,115,2.97,PROD-2023707182
7861,736,21,7,3067,42,1.37,PROD-2025230613
7862,404,11,8,7332,143,1.95,PROD-2023148850
7863,182,18,8,2360,63,2.67,PROD-2025456019
7864,1009,2,7,3308,63,1.9,PROD-2025187371
7865,236,2,2,2440,25,1.02,PROD-2024969589
7866,709,1,2,6011,145,2.41,PROD-2023658254
7867,799,14,3,9332,225,2.41,PROD-2024813730
7868,1019,9,5,5394,58,1.08,PROD-2024618079
7869,525,2,5,5864,60,1.02,PROD-2024344461
7870,996,6,5,6475,81,1.25,PROD-2023653887
7871,148,22,2,9043,200,2.21,PROD-2024868889
7872,318,19,1,3182,56,1.76,PROD-2023426156
7873,709,10,4,1413,18,1.27,PROD-2024586870
7874,48,1,6,940,10,1.06,PROD-2024150279
7875,864,14,8,4604,77,1.67,PROD-2023391104
7876,102,13,7,1750,30,1.71,PROD-2025265486
7877,543,18,1,1640,42,2.56,PROD-2024202096
7878,971,21,8,8770,177,2.02,PROD-2023174959
7879,103,14,7,9551,187,1.96,PROD-2025323983
7880,901,7,6,7164,207,2.89,PROD-2024413906
7881,454,2,8,4474,57,1.27,PROD-2024371060
7882,639,21,1,4814,123,2.56,PROD-2023990404
7883,344,16,7,8096,83,1.03,PROD-2023739479
7884,791,4,6,7628,225,2.95,PROD-2025771669
7885,274,11,3,8454,155,1.83,PROD-2024319876
7886,801,19,4,6909,126,1.82,PROD-2025907248
7887,68,13,2,1689,24,1.42,PROD-2024756462
7888,1080,3,3,9802,181,1.85,PROD-2024135071
7889,487,7,5,5058,70,1.38,PROD-2024112853
7890,501,10,1,6412,109,1.7,PROD-2024770075
7891,317,20,1,4339,64,1.47,PROD-2024716929
7892,408,3,5,5467,143,2.62,PROD-2024736376
7893,142,2,5,4231,85,2.01,PROD-2025330655
7894,835,10,5,1848,51,2.76,PROD-2023146839
7895,749,5,6,2622,58,2.21,PROD-2024705946
7896,93,9,5,8120,207,2.55,PROD-2024622139
7897,129,22,6,2887,38,1.32,PROD-2025381033
7898,131,11,3,7236,210,2.9,PROD-2024348879
7899,699,6,4,9906,171,1.73,PROD-2023679796
7900,1000,1,7,6493,95,1.46,PROD-2025638769
7901,448,16,1,8405,221,2.63,PROD-2025315683
7902,395,15,8,5606,75,1.34,PROD-2025120379
7903,79,2,3,6669,196,2.94,PROD-2025625558
7904,1039,14,7,9286,96,1.03,PROD-2023533576
7905,1055,3,2,9480,122,1.29,PROD-2025454319
7906,966,7,1,715,9,1.26,PROD-2023503735
7907,598,8,4,236,5,2.12,PROD-2023550592
7908,24,19,8,1741,41,2.35,PROD-2025652103
7909,226,11,1,9458,231,2.44,PROD-2025170422
7910,827,10,5,2693,45,1.67,PROD-2025526000
7911,813,18,4,3714,81,2.18,PROD-2023874784
7912,553,13,3,5240,132,2.52,PROD-2025271190
7913,338,16,5,4020,49,1.22,PROD-2023428175
7914,600,11,6,4560,94,2.06,PROD-2025674327
7915,874,21,8,4717,64,1.36,PROD-2025959186
7916,573,17,8,2526,47,1.86,PROD-2023459948
7917,520,6,8,6351,161,2.54,PROD-2023807079
7918,83,7,3,6740,166,2.46,PROD-2025270716
7919,666,21,8,2204,48,2.18,PROD-2023436981
7920,763,17,6,1103,29,2.63,PROD-2025967820
7921,325,1,5,5405,109,2.02,PROD-2023137676
7922,467,14,2,395,8,2.03,PROD-2025377728
7923,243,9,7,2169,24,1.11,PROD-2024697725
7924,925,8,5,9565,221,2.31,PROD-2025564057
7925,176,18,1,737,20,2.71,PROD-2023693584
7926,22,15,4,2608,52,1.99,PROD-2024316469
7927,884,12,6,9381,158,1.68,PROD-2024571183
7928,322,16,2,7766,216,2.78,PROD-2025657502
7929,1035,21,5,2224,53,2.38,PROD-2025468628
7930,436,13,2,2473,30,1.21,PROD-2023916639
7931,385,18,1,5730,121,2.11,PROD-2023899203
7932,153,10,4,3027,32,1.06,PROD-2025188822
7933,58,22,8,850,20,2.35,PROD-2024243260
7934,772,16,4,3019,43,1.42,PROD-2025175243
7935,1079,11,6,4723,48,1.02,PROD-2023370490
7936,699,6,7,1136,24,2.11,PROD-2023605766
7937,530,8,7,5723,115,2.01,PROD-2025779690
7938,974,18,3,3497,61,1.74,PROD-2025863091
7939,381,16,6,423,6,1.42,PROD-2023794281
7940,600,4,6,6384,188,2.94,PROD-2025303769
7941,243,14,1,9285,146,1.57,PROD-2024871338
7942,921,11,7,2435,37,1.52,PROD-2025887005
7943,778,19,1,4966,148,2.98,PROD-2025686939
7944,399,22,5,4169,76,1.82,PROD-2025214421
7945,317,5,5,3053,38,1.24,PROD-2025477592
7946,701,1,4,4604,127,2.76,PROD-2025106519
7947,1078,14,5,8682,203,2.34,PROD-2025649432
7948,22,1,7,2811,47,1.67,PROD-2025361516
7949,558,12,6,6496,98,1.51,PROD-2025598484
7950,725,8,1,7224,150,2.08,PROD-2025314459
7951,955,5,8,850,20,2.35,PROD-2025424029
7952,522,17,6,831,24,2.89,PROD-2025201352
7953,427,8,3,4012,104,2.59,PROD-2025713500
