inventory_id,date_key,product_id,facility_id,stock_level,safety_stock_level,reorder_point
3893,197,5,2,1252,437,372
3894,133,5,2,1474,349,552
3895,328,1,1,378,242,109
3896,271,3,1,1486,439,430
3897,77,5,2,831,495,482
3898,97,3,2,217,170,473
3899,172,4,2,1947,345,523
3900,32,3,1,1062,391,258
3901,36,4,1,987,84,294
3902,177,2,3,1670,432,570
3903,146,1,1,925,355,258
3904,343,3,3,1245,473,222
3905,130,3,3,637,316,404
3906,236,3,2,627,371,585
3907,155,1,2,880,172,324
3908,178,2,3,1046,175,506
3909,342,1,2,1236,67,594
3910,69,5,3,1490,119,123
3911,145,1,2,1435,83,163
3912,43,5,1,673,61,409
3913,146,3,2,502,326,180
3914,255,2,3,1241,109,427
3915,194,4,3,547,177,197
3916,287,2,1,841,315,160
3917,63,5,3,1747,65,476
3918,284,2,1,1088,256,114
3919,195,3,1,715,328,307
3920,97,1,1,1937,283,318
3921,28,5,1,1589,454,318
3922,248,5,3,983,110,244
3923,143,5,1,1896,348,441
3924,261,3,3,1139,65,312
3925,297,2,1,1282,235,360
3926,110,5,2,1974,60,265
3927,219,4,3,1478,261,512
3928,76,5,1,926,326,297
3929,202,2,2,227,426,110
3930,201,2,1,1586,449,125
3931,256,4,1,1726,210,459
3932,322,1,2,451,135,562
3933,329,5,2,706,210,583
3934,120,2,1,1320,150,156
3935,179,4,2,1399,147,171
3936,127,4,1,543,192,260
3937,144,3,3,1198,370,583
3938,193,2,1,1634,165,147
3939,242,2,3,212,437,315
3940,57,2,2,385,269,171
3941,167,3,2,201,81,515
3942,65,4,1,1603,441,215
3943,47,4,2,1572,341,251
3944,296,1,1,1624,149,182
3945,304,4,1,1625,361,518
3946,236,2,1,1214,137,540
3947,295,3,3,643,180,250
3948,101,1,3,1109,191,195
3949,161,4,3,545,296,146
3950,120,3,2,651,144,597
3951,154,5,3,1485,83,225
3952,43,4,3,599,272,444
3953,44,3,2,626,85,244
3954,78,2,2,374,212,292
3955,332,5,3,1423,81,219
3956,108,1,3,1614,50,470
3957,7,1,3,962,281,524
3958,341,2,3,1398,357,410
3959,58,3,3,1038,446,595
3960,347,5,2,786,380,525
3961,10,4,2,1522,124,138
3962,228,2,2,1200,202,211
3963,170,2,1,1691,369,525
3964,34,2,2,1831,438,333
3965,210,2,2,1562,174,372
3966,154,4,3,902,240,271
3967,316,2,1,1786,262,500
3968,130,1,1,1820,125,218
3969,201,1,2,401,101,511
3970,45,2,3,1482,479,380
3971,5,3,1,1328,254,501
3972,26,1,2,1719,244,522
3973,233,5,3,373,480,591
3974,335,3,1,1464,467,450
3975,282,2,2,294,325,459
3976,92,4,3,1901,216,565
3977,215,3,2,1326,101,596
3978,85,5,2,1352,99,466
3979,22,3,1,284,117,590
3980,266,1,2,469,90,303
3981,42,1,3,1459,303,138
3982,159,4,2,749,476,532
3983,159,3,3,836,354,562
3984,355,4,3,1467,120,581
3985,250,3,3,1829,352,520
3986,331,2,2,1436,362,113
3987,337,3,2,236,116,422
3988,225,3,3,1605,95,408
3989,214,2,2,797,90,354
3990,363,5,3,387,254,491
3991,240,1,1,1382,462,129
3992,288,3,1,501,218,338
3993,67,4,2,1354,390,200
3994,358,2,3,1718,223,166
3995,191,5,3,1019,330,309
3996,279,1,3,1468,308,480
3997,50,1,2,1817,79,552
3998,321,4,1,295,152,100
3999,197,5,2,595,391,222
4000,172,4,1,1985,307,563
4001,186,1,3,347,314,441
4002,185,3,1,1630,107,482
4003,165,2,1,1751,53,519
4004,18,2,2,1835,452,328
4005,99,4,3,1639,134,284
4006,118,3,2,255,63,462
4007,246,1,3,456,434,529
4008,96,2,3,1136,410,225
4009,289,2,3,1580,325,399
4010,298,4,2,1058,260,559
4011,216,5,2,1049,428,584
4012,155,2,3,484,257,365
4013,211,4,1,1551,123,582
4014,82,1,3,1311,115,491
4015,79,2,1,337,114,155
4016,91,4,2,430,441,500
4017,121,5,2,1987,314,155
4018,280,3,1,1955,88,430
4019,259,2,2,1201,113,316
4020,167,4,2,778,172,339
4021,327,3,1,952,283,408
4022,33,5,2,1758,362,366
4023,278,2,1,354,259,568
4024,270,4,1,1777,448,509
4025,310,3,3,1759,155,411
4026,31,1,2,518,385,195
4027,69,1,3,1231,390,436
4028,99,4,1,1615,288,213
4029,96,3,2,1654,458,348
4030,132,1,2,1256,449,451
4031,266,2,1,1607,226,301
4032,222,4,3,1233,122,566
4033,119,5,1,1591,384,361
4034,357,2,2,1964,353,300
4035,137,4,1,1874,254,202
4036,189,1,3,1697,109,112
4037,218,5,1,1731,110,178
4038,149,2,1,250,423,575
4039,127,3,2,1192,93,474
4040,240,5,1,690,329,548
4041,279,1,2,1849,228,300
4042,61,5,3,868,82,545
4043,95,1,1,1685,445,407
4044,360,4,2,795,187,277
4045,277,2,2,1513,295,178
4046,47,4,1,1853,464,509
4047,169,5,1,594,489,508
4048,97,4,2,1359,309,557
4049,143,2,2,1992,407,515
4050,224,5,3,1430,213,351
4051,315,4,3,1082,59,520
4052,29,4,3,1400,455,325
4053,11,4,1,987,262,588
4054,29,3,1,421,215,274
4055,233,5,3,1084,223,400
4056,86,2,1,246,244,288
4057,210,5,1,477,78,426
4058,345,5,1,1684,150,192
4059,341,4,1,1709,356,154
4060,114,1,3,1694,237,260
4061,251,4,1,1245,236,584
4062,56,1,3,1418,182,215
4063,220,3,3,1861,52,264
4064,181,3,1,534,419,570
4065,3,1,1,1465,497,577
4066,13,4,3,1300,399,473
4067,326,4,1,1302,352,290
4068,267,5,3,1535,89,186
4069,56,5,2,221,293,375
4070,265,3,2,1939,57,500
4071,123,5,3,823,157,138
4072,339,5,2,280,233,226
4073,227,5,3,705,423,116
4074,156,3,3,644,487,281
4075,238,5,1,1191,133,228
4076,79,1,2,1652,295,576
4077,275,2,2,368,382,509
4078,353,2,1,249,311,485
4079,220,5,3,1553,123,528
4080,260,5,1,1972,358,534
4081,303,5,2,1906,459,582
4082,355,1,3,1392,375,367
4083,124,3,3,1178,432,109
4084,289,2,1,1842,331,112
4085,304,4,3,1977,461,522
4086,160,5,2,290,102,380
4087,112,4,2,719,110,469
4088,335,1,2,576,473,136
4089,101,3,3,729,245,537
4090,226,4,1,1077,320,539
4091,47,5,2,1061,62,419
4092,137,5,3,1922,244,169
4093,361,1,1,1376,268,163
4094,163,5,3,1274,222,382
4095,47,4,2,840,384,177
4096,88,3,3,1581,459,281
4097,338,5,2,1945,105,478
4098,273,5,2,376,72,510
4099,55,4,2,1685,88,569
4100,267,3,2,1211,146,199
4101,33,4,3,852,326,362
4102,320,1,3,1206,191,528
4103,58,5,1,544,318,464
4104,108,2,1,519,337,553
4105,274,1,1,719,285,258
4106,334,2,1,1155,445,564
4107,173,4,2,346,368,554
4108,123,2,2,1285,357,368
4109,43,3,3,1135,379,468
4110,148,5,3,573,327,377
4111,313,3,1,1532,480,114
4112,210,3,3,824,458,526
4113,245,4,3,560,165,213
4114,274,3,3,1081,142,450
4115,145,2,2,1072,171,558
4116,316,1,1,1596,248,184
4117,89,1,1,202,291,228
4118,261,1,3,1089,340,398
4119,356,2,3,740,142,570
4120,225,5,2,279,129,162
4121,271,2,2,1614,377,384
4122,39,1,3,1797,484,548
4123,167,5,2,796,492,225
4124,344,4,2,1461,69,447
4125,149,2,3,882,171,477
4126,230,3,3,1134,196,266
4127,269,3,2,479,321,107
4128,285,3,3,1207,111,151
4129,354,2,1,1445,334,134
4130,261,4,2,447,403,335
4131,195,5,2,1000,397,276
4132,277,2,2,571,339,506
4133,137,2,1,1053,386,309
4134,195,2,2,1169,53,279
4135,172,5,3,1797,360,483
4136,190,4,1,1797,101,311
4137,222,2,1,658,147,235
4138,323,1,1,662,79,261
4139,113,5,1,1593,286,566
4140,190,4,3,567,236,595
4141,188,1,1,1662,369,308
4142,167,2,2,1189,215,586
4143,169,1,1,213,335,539
4144,306,3,1,807,272,469
4145,17,4,1,773,348,291
4146,53,4,1,737,401,446
4147,183,3,2,1988,361,181
4148,206,1,2,1228,275,228
4149,241,4,1,1142,259,596
4150,331,2,1,1427,183,195
4151,257,3,2,740,292,183
4152,193,4,1,1888,308,167
4153,143,4,2,636,473,267
4154,258,5,3,1303,383,512
4155,12,1,3,539,164,488
4156,185,3,1,1702,343,263
4157,298,4,3,1219,450,508
4158,258,3,3,274,228,297
4159,215,2,2,1791,460,479
4160,190,5,2,1668,470,560
4161,162,1,3,1767,75,180
4162,273,1,1,439,255,257
4163,297,2,1,1871,237,138
4164,206,4,1,1694,405,559
4165,340,5,3,1423,137,123
4166,364,1,3,585,198,103
4167,199,3,1,1634,370,102
4168,321,2,3,1003,367,561
4169,120,1,1,1118,475,514
4170,255,4,2,496,145,500
4171,240,5,2,1591,368,542
4172,15,1,1,1620,363,290
4173,166,4,3,678,417,491
4174,354,4,2,1844,305,349
4175,321,2,1,1701,130,252
4176,265,4,1,898,111,494
4177,170,2,3,347,372,573
4178,214,3,3,555,406,509
4179,345,2,2,1565,334,591
4180,179,1,1,851,196,513
4181,78,2,1,714,412,289
4182,227,5,1,828,422,596
4183,208,3,2,588,402,237
4184,361,2,2,268,280,574
4185,31,3,2,1650,160,236
4186,194,2,1,661,182,573
4187,160,4,3,1788,243,295
4188,100,4,1,1720,58,104
4189,203,1,3,366,218,456
4190,8,4,2,1742,202,217
4191,197,5,1,1345,165,115
4192,32,4,3,1002,133,432
4193,303,5,1,1069,380,357
4194,8,2,1,1429,426,373
4195,162,2,1,1660,445,574
4196,260,5,1,984,370,392
4197,292,1,2,745,386,328
4198,172,4,2,837,449,404
4199,153,5,3,1509,104,364
4200,282,4,2,825,471,293
4201,289,3,2,1007,92,257
4202,303,1,2,596,432,154
4203,200,2,2,1101,441,373
4204,145,5,3,1023,102,267
4205,15,3,2,574,366,207
4206,170,5,2,570,375,393
4207,310,5,3,704,479,112
4208,240,5,2,1314,442,224
4209,178,5,3,836,405,571
4210,44,2,2,1241,328,125
4211,259,2,2,1311,336,130
4212,181,2,1,1959,83,154
4213,312,1,3,558,281,355
4214,54,2,3,1505,340,419
4215,185,4,1,1385,97,174
4216,140,2,3,1628,70,491
4217,349,5,3,1763,293,451
4218,187,5,3,1484,116,572
4219,321,4,1,561,343,219
4220,352,3,3,1049,358,568
4221,293,5,2,1999,340,130
4222,148,5,2,1970,275,310
4223,293,2,3,1079,319,241
4224,159,2,1,1385,385,156
4225,25,5,2,766,363,315
4226,306,4,2,989,117,433
4227,232,5,2,1310,122,175
4228,109,2,1,1788,87,371
4229,49,2,3,510,192,354
4230,8,2,2,610,487,578
4231,94,4,2,1346,370,257
4232,121,5,3,533,59,377
4233,347,2,3,1563,293,277
4234,13,3,2,1121,188,198
4235,277,2,2,240,144,500
4236,73,1,2,1166,164,266
4237,152,3,1,1951,469,571
4238,33,2,3,272,106,269
4239,257,1,1,946,343,218
4240,328,4,1,270,386,573
4241,254,1,1,940,245,378
4242,259,5,3,1419,156,552
4243,142,5,3,1670,342,547
4244,177,4,2,1554,323,492
4245,122,4,1,1931,344,453
4246,33,4,3,419,469,339
4247,260,1,1,1406,294,584
4248,38,1,1,376,89,235
4249,153,4,3,1698,56,163
4250,303,1,1,559,196,139
4251,245,5,2,845,342,498
4252,141,2,2,664,313,573
4253,119,3,1,1458,251,316
4254,281,4,2,636,213,181
4255,230,5,1,339,376,495
4256,201,1,2,687,397,499
4257,358,3,1,1992,433,127
4258,43,4,2,1508,218,287
4259,166,1,2,801,92,511
4260,35,1,3,1551,387,507
4261,93,3,1,1274,470,457
4262,306,1,2,897,498,230
4263,334,3,3,1701,103,250
4264,230,5,3,1509,270,565
4265,290,4,1,519,296,453
4266,92,1,2,833,263,445
4267,179,2,2,1402,423,405
4268,350,3,2,331,199,544
4269,247,5,2,799,480,230
4270,165,2,3,1220,478,458
4271,239,4,3,1953,265,389
4272,234,5,3,399,202,512
4273,252,3,1,806,325,441
4274,66,5,1,793,79,190
4275,341,5,3,1668,484,400
4276,34,5,2,873,248,459
4277,232,4,2,1538,180,319
4278,154,2,3,1212,375,507
4279,332,5,2,272,129,439
4280,176,1,2,1051,382,392
4281,127,5,1,1007,312,517
4282,125,5,3,1142,78,190
4283,351,4,1,1909,488,404
4284,79,4,1,1225,51,179
4285,10,4,2,1842,431,248
4286,36,4,3,878,265,370
4287,168,5,3,220,459,112
4288,137,5,2,661,478,499
4289,181,3,3,549,359,288
4290,209,4,2,1777,420,589
4291,86,3,1,1013,343,128
4292,208,2,3,314,58,284
4293,214,4,1,570,279,391
4294,309,2,1,216,149,399
4295,167,1,3,488,119,498
4296,317,5,2,1554,103,110
4297,52,5,1,1727,480,366
4298,196,3,3,241,399,127
4299,196,5,3,428,255,436
4300,201,2,2,975,481,420
4301,206,5,1,1355,383,349
4302,170,4,2,686,255,335
4303,243,1,3,817,457,439
4304,218,3,3,338,131,158
4305,195,3,2,348,435,469
4306,352,3,1,587,145,151
4307,75,4,2,1462,139,198
4308,179,5,1,1970,80,158
4309,364,4,1,1492,454,369
4310,120,2,3,1510,270,134
4311,61,5,3,1611,127,102
4312,280,4,2,454,113,291
4313,148,2,1,1495,354,450
4314,74,2,2,1082,480,596
4315,215,4,1,303,434,138
4316,97,4,2,1213,467,584
4317,35,1,2,248,209,323
4318,78,4,2,497,240,426
4319,336,3,3,541,289,550
4320,286,5,2,511,368,444
4321,83,2,2,1701,229,193
4322,41,3,1,1047,216,192
4323,102,3,3,1163,125,116
4324,177,2,1,1081,97,248
4325,264,5,2,1723,180,499
4326,84,1,2,1774,292,348
4327,213,1,2,1457,447,405
4328,248,3,3,884,391,508
4329,65,3,1,1527,75,141
4330,85,4,3,518,340,186
4331,121,1,2,734,264,320
4332,203,1,1,565,408,490
4333,137,5,2,500,53,487
4334,241,4,2,1097,478,159
4335,96,2,3,1226,331,166
4336,295,2,2,1470,278,273
4337,151,5,2,988,412,354
4338,177,2,2,1487,230,160
4339,183,1,2,686,290,297
4340,119,3,1,1739,497,100
4341,350,4,2,418,203,454
4342,63,2,3,747,395,386
4343,252,2,3,951,271,556
4344,351,2,1,823,164,327
4345,108,2,2,1552,429,446
4346,26,3,3,1813,206,224
4347,176,3,3,1020,145,386
4348,130,5,3,312,110,520
4349,29,1,2,429,191,574
4350,160,2,1,1930,270,473
4351,108,5,1,1147,230,369
4352,243,1,1,948,492,571
4353,251,3,3,593,207,422
4354,166,2,1,1448,71,348
4355,277,3,3,1148,143,395
4356,283,2,1,1599,183,364
4357,216,3,3,1369,310,472
4358,34,5,2,1506,90,400
4359,279,5,3,1125,302,378
4360,244,3,1,1297,149,334
4361,334,3,3,495,135,249
4362,167,4,2,1327,352,514
4363,69,2,1,853,328,149
4364,117,4,2,1910,382,290
4365,73,3,1,902,279,286
4366,301,5,2,1102,230,566
4367,319,2,1,850,217,515
4368,8,5,2,870,413,289
4369,286,3,1,1920,432,111
4370,12,4,3,1351,494,361
4371,276,2,2,865,385,131
4372,192,4,1,1027,63,235
4373,183,2,1,1563,327,518
4374,268,5,3,1215,373,434
4375,84,1,2,1923,288,575
4376,22,2,1,1093,130,596
4377,238,3,1,662,436,413
4378,176,2,3,697,244,121
4379,301,3,3,1636,250,414
4380,26,1,2,1126,471,401
4381,109,1,2,1617,56,194
4382,107,5,3,249,446,108
4383,284,5,2,1045,401,142
4384,232,1,3,1477,488,102
4385,73,2,3,720,291,291
4386,197,2,1,543,307,172
4387,2,5,2,1452,157,294
4388,106,2,1,1827,214,597
4389,28,2,3,410,415,566
4390,333,2,3,740,285,295
4391,181,2,2,250,254,105
4392,142,3,2,508,398,332
4393,107,5,3,1391,254,431
4394,174,1,3,647,483,453
4395,231,1,2,1914,197,574
4396,334,3,3,1538,354,300
4397,323,5,2,1195,298,348
4398,198,3,1,1319,444,127
4399,35,5,1,576,355,397
4400,276,3,3,988,90,315
4401,113,2,3,1451,168,591
4402,56,3,2,995,122,505
4403,108,3,2,963,53,289
4404,3,4,1,237,92,584
4405,324,5,3,1405,256,197
4406,62,2,1,845,277,510
4407,361,3,2,564,80,472
4408,61,2,3,822,435,255
4409,186,5,2,698,61,559
4410,29,1,1,1770,134,458
4411,340,4,3,1079,417,245
4412,251,4,2,1173,463,325
4413,344,5,2,1450,221,473
4414,87,4,1,1163,419,489
4415,278,1,1,537,380,383
4416,297,2,3,887,85,420
4417,212,3,1,861,74,438
4418,110,5,2,1967,376,245
4419,319,5,3,1541,355,435
4420,125,4,2,241,377,329
4421,178,3,3,434,426,532
4422,361,4,2,342,455,487
4423,242,4,1,1906,85,193
4424,364,2,1,731,151,215
4425,101,2,3,1032,180,308
4426,255,4,2,384,127,507
4427,285,1,1,601,76,111
4428,323,5,1,1547,395,558
4429,359,1,1,227,56,330
4430,221,5,3,910,470,579
4431,336,3,1,469,488,300
4432,150,3,2,1476,93,494
4433,341,1,3,1987,121,307
4434,86,4,3,1473,153,493
4435,137,4,3,1593,493,498
4436,343,3,3,493,364,416
4437,201,4,3,1025,229,322
4438,292,2,3,1582,181,502
4439,239,3,1,397,292,106
4440,261,5,3,1412,179,544
4441,218,5,1,353,450,423
4442,4,4,2,1850,293,566
4443,24,5,1,1904,294,302
4444,363,5,3,907,262,591
4445,270,1,2,419,277,545
4446,219,1,3,660,261,198
4447,12,5,3,809,207,295
4448,82,3,3,1397,481,437
4449,300,5,1,409,412,178
4450,137,2,2,1375,179,292
4451,66,3,2,1573,384,473
4452,166,2,2,1849,153,345
4453,96,2,1,337,371,483
4454,77,4,1,1138,460,502
4455,313,1,1,1022,454,453
4456,175,4,1,932,266,348
4457,216,2,2,776,142,578
4458,358,4,1,989,438,286
4459,238,4,3,386,370,437
4460,339,3,2,1057,330,563
4461,239,4,1,1599,283,446
4462,146,3,1,591,330,564
4463,364,4,3,446,97,118
4464,66,4,3,1819,60,343
4465,185,2,3,1757,286,250
4466,244,2,3,1664,68,333
4467,64,5,2,1659,282,270
4468,216,5,3,1527,323,423
4469,155,3,3,1343,291,562
4470,309,2,1,287,56,106
4471,118,5,3,605,430,145
4472,29,4,1,632,392,444
4473,72,2,3,1699,53,273
4474,245,4,2,841,198,572
4475,223,4,1,1153,177,258
4476,226,3,1,1035,90,177
4477,270,2,1,1772,126,495
4478,68,4,1,348,268,220
4479,43,3,1,1731,439,215
4480,29,1,3,481,496,377
4481,57,1,3,1878,195,164
4482,118,4,2,682,332,384
4483,33,4,3,758,223,552
4484,277,1,2,1494,427,310
4485,129,5,2,797,351,569
4486,2,3,1,1608,134,537
4487,320,4,2,1659,94,329
4488,179,1,2,673,92,220
4489,126,1,2,1732,257,464
4490,235,1,2,1617,99,369
4491,74,1,2,325,385,435
4492,74,1,1,1883,280,105
4493,129,1,2,1155,326,191
4494,240,4,1,1399,177,164
4495,157,3,3,448,338,553
4496,141,1,2,1736,269,229
4497,232,1,3,1555,79,159
4498,299,1,3,581,431,480
4499,41,1,2,1008,434,512
4500,216,1,3,1220,246,424
4501,345,2,1,223,82,582
4502,186,2,1,903,124,259
4503,333,1,3,690,298,178
4504,41,1,2,1593,377,158
4505,262,5,3,645,144,109
4506,46,5,2,1159,262,309
4507,205,3,3,1993,138,130
4508,285,2,2,1115,195,223
4509,206,4,3,1661,445,501
4510,186,3,2,1114,445,143
4511,343,3,3,1248,497,297
4512,131,1,2,1838,334,324
4513,316,1,1,200,255,158
4514,98,4,1,1830,382,289
4515,279,5,2,1281,324,360
4516,190,1,2,779,133,375
4517,266,2,1,970,307,125
4518,4,4,2,619,317,244
4519,39,4,1,1938,477,141
4520,113,1,1,1725,379,224
4521,344,4,3,474,341,268
4522,34,5,3,400,450,343
4523,216,1,2,369,440,497
4524,120,5,2,1520,406,181
4525,281,5,1,219,323,510
4526,271,2,1,1680,318,450
4527,268,1,1,1113,109,410
4528,129,2,3,1716,445,242
4529,362,2,1,640,384,206
4530,315,4,3,427,481,388
4531,142,3,2,1777,228,307
4532,105,1,3,1959,150,558
4533,287,5,2,779,116,229
4534,216,4,2,1189,493,560
4535,53,2,2,1746,443,294
4536,244,2,3,1777,328,183
4537,106,1,2,692,181,101
4538,171,4,3,1599,285,227
4539,146,5,3,460,175,570
4540,67,2,2,1089,74,251
4541,315,4,2,690,498,510
4542,332,5,3,429,238,249
4543,355,4,2,1050,118,164
4544,364,2,1,1883,96,130
4545,246,2,2,1161,332,368
4546,279,5,2,385,174,200
4547,86,4,1,1452,239,504
4548,302,2,3,562,120,152
4549,177,4,2,1554,98,591
4550,151,1,1,1876,366,139
4551,285,5,1,263,393,382
4552,217,3,3,581,392,200
4553,88,5,3,1179,463,567
4554,59,2,3,1137,336,395
4555,309,4,1,1841,449,199
4556,324,5,3,585,397,400
4557,357,3,2,1222,242,537
4558,191,1,2,633,316,224
4559,29,2,2,1469,495,567
4560,3,4,1,1488,292,543
4561,351,1,3,628,343,212
4562,89,2,1,1550,401,163
4563,63,5,1,1343,304,391
4564,279,5,3,1734,304,266
4565,247,3,2,1739,142,356
4566,86,1,1,1412,400,481
4567,221,5,3,1463,108,275
4568,77,3,2,521,196,205
4569,131,4,3,286,314,221
4570,110,4,3,1992,145,427
4571,245,1,2,568,400,596
4572,36,4,2,1548,246,165
4573,120,5,1,615,328,591
4574,265,4,1,474,415,250
4575,312,5,2,486,232,343
4576,328,3,3,1021,134,416
4577,33,5,2,203,325,214
4578,291,5,2,1102,190,536
4579,31,1,2,1255,414,440
4580,119,4,1,552,106,134
4581,302,5,3,205,453,292
4582,78,1,1,553,429,247
4583,266,1,1,1094,224,286
4584,323,1,2,250,254,201
4585,162,2,2,726,440,535
4586,51,1,1,966,211,274
4587,295,1,2,1763,489,148
4588,218,5,3,279,165,485
4589,196,1,1,1244,230,499
4590,323,1,2,797,486,379
4591,90,2,1,1320,386,323
4592,130,2,3,1852,112,192
4593,12,1,1,1066,207,232
4594,315,1,1,608,245,367
4595,32,5,1,879,296,422
4596,51,5,2,993,53,165
4597,358,2,1,1370,214,265
4598,267,5,2,1627,88,159
4599,288,4,2,1317,85,450
4600,54,3,1,625,192,169
4601,6,2,1,566,380,320
4602,282,2,1,811,213,567
4603,8,5,1,1600,401,295
4604,294,3,1,1627,324,448
4605,136,3,1,1648,65,301
4606,17,1,1,571,379,407
4607,359,2,2,756,284,161
4608,339,1,3,1181,284,355
4609,201,5,3,620,476,262
4610,309,3,3,354,297,510
4611,110,1,3,1063,439,356
4612,353,3,2,1013,289,396
4613,96,1,3,1437,158,508
4614,224,1,1,719,171,250
4615,241,3,2,979,164,214
4616,318,5,3,1800,261,533
4617,309,4,3,1031,319,119
4618,349,4,3,1092,461,366
4619,254,2,3,615,293,204
4620,101,4,3,1525,301,188
4621,209,3,3,1801,281,426
4622,242,2,2,1771,183,487
4623,339,4,1,1653,196,284
4624,351,4,3,605,294,489
4625,339,1,3,599,156,496
4626,151,1,3,580,311,595
4627,163,4,2,1335,284,581
4628,270,2,3,1251,54,216
4629,65,3,2,316,243,503
4630,49,4,2,1655,97,213
4631,164,3,1,875,247,161
4632,129,2,2,1855,191,226
4633,340,5,1,964,127,133
4634,22,2,3,663,399,560
4635,3,5,3,1194,350,217
4636,235,1,3,936,217,105
4637,314,3,3,1440,265,172
4638,333,1,2,1006,207,193
4639,268,3,1,403,124,545
4640,258,2,2,1943,127,382
4641,340,4,3,1131,455,236
4642,193,4,2,449,436,173
4643,316,5,3,1409,462,137
4644,41,4,1,1832,97,484
4645,216,3,2,1271,287,486
4646,244,4,1,1776,57,133
4647,102,1,2,1530,226,154
4648,267,4,1,875,184,468
4649,180,1,2,1707,457,263
4650,180,5,2,504,438,388
4651,363,5,3,1083,304,399
4652,318,2,2,1281,133,147
4653,191,2,1,937,113,272
4654,271,2,1,1879,182,550
4655,70,1,1,1188,226,279
4656,40,2,3,827,247,514
4657,9,5,1,1188,64,105
4658,114,4,3,318,108,115
4659,145,1,1,1439,139,270
4660,151,2,3,1758,422,432
4661,314,2,1,1176,158,324
4662,223,5,3,395,70,292
4663,80,4,2,1054,390,401
4664,51,3,1,797,58,543
4665,313,4,3,1762,480,281
4666,86,2,3,357,413,492
4667,144,2,3,1597,474,313
4668,173,4,3,1799,105,277
4669,189,4,1,349,251,466
4670,268,5,3,1933,481,224
4671,201,3,1,1058,367,197
4672,6,1,2,477,394,261
4673,102,1,2,262,134,536
4674,248,3,2,607,275,548
4675,202,5,1,1218,208,136
4676,232,4,2,377,243,347
4677,163,2,1,424,155,588
4678,47,3,2,1637,409,378
4679,85,5,2,1309,193,222
4680,117,3,1,590,212,245
4681,275,2,2,641,226,495
4682,283,1,1,656,291,209
4683,139,4,1,1383,208,232
4684,326,5,2,408,125,375
4685,187,1,1,1885,359,438
4686,41,2,3,1633,72,282
4687,171,3,3,1191,283,293
4688,28,5,2,1188,151,359
4689,63,5,3,1260,66,126
4690,323,1,2,363,413,555
4691,280,1,1,885,63,261
4692,357,2,1,1873,146,216
4693,205,1,3,670,225,457
4694,335,5,3,588,353,298
4695,295,4,3,711,55,384
4696,122,2,1,1938,328,139
4697,45,2,3,1796,353,591
4698,317,4,2,1363,226,565
4699,171,2,1,219,366,154
4700,195,2,3,1889,208,461
4701,348,1,1,1491,182,541
4702,297,2,1,305,372,268
4703,47,5,2,1221,215,366
4704,122,1,2,672,294,555
4705,151,3,3,847,461,549
4706,288,5,1,1595,80,300
4707,74,3,2,1499,235,330
4708,358,1,2,672,231,140
4709,185,5,3,439,66,233
4710,166,1,1,758,327,163
4711,77,3,3,1573,241,512
4712,271,4,3,1939,318,113
4713,13,2,3,1231,290,331
4714,291,4,1,670,349,178
4715,130,4,1,1304,224,278
4716,61,1,3,843,55,402
4717,321,1,3,904,59,346
4718,96,2,3,1516,107,531
4719,86,4,1,1403,89,402
4720,4,5,3,1198,63,488
4721,110,1,2,1487,200,430
4722,14,4,3,1640,376,456
4723,145,3,3,812,265,442
4724,142,1,1,326,192,212
4725,232,2,1,1345,438,501
4726,41,4,2,618,346,173
4727,318,1,3,1376,453,478
4728,308,2,1,1414,177,349
4729,283,2,1,495,357,146
4730,341,3,1,867,315,184
4731,40,2,1,252,426,297
4732,35,1,1,1530,392,467
4733,95,1,1,1719,290,431
4734,187,5,3,1802,204,585
4735,177,4,1,521,100,489
4736,191,4,3,581,412,495
4737,11,3,3,1464,159,202
4738,251,4,2,950,109,357
4739,250,2,2,437,430,318
4740,80,1,2,963,272,348
4741,354,2,3,1576,423,560
4742,297,4,3,1664,55,175
4743,160,5,3,1998,161,230
4744,21,4,1,1345,254,252
4745,349,3,2,294,333,123
4746,331,1,1,1285,193,162
4747,313,2,2,1049,66,529
4748,248,4,2,293,223,260
4749,114,1,1,468,298,554
4750,251,2,3,1965,416,366
4751,333,4,2,1125,59,105
4752,363,4,3,1883,208,579
4753,326,4,1,1297,108,444
4754,350,3,2,564,472,215
4755,181,3,3,1891,283,149
4756,48,2,2,602,183,296
4757,58,2,3,1865,415,207
4758,137,1,3,756,389,175
4759,311,5,3,1314,226,184
4760,301,1,1,1780,410,213
4761,156,5,2,1541,198,338
4762,156,4,3,1659,449,291
4763,174,4,1,628,202,453
4764,282,1,3,1172,472,555
4765,251,3,3,710,85,417
4766,318,3,1,1383,156,178
4767,196,2,1,1990,211,284
4768,195,2,2,1880,377,372
4769,230,1,1,1023,63,425
4770,44,3,3,1839,490,377
4771,332,4,1,1500,98,378
4772,217,4,1,1384,392,329
4773,277,3,3,1055,125,145
4774,36,1,3,1790,133,148
4775,70,2,2,579,109,297
4776,181,1,3,450,393,503
4777,255,3,1,791,210,580
4778,148,1,1,1226,211,509
4779,223,3,3,286,299,211
4780,115,1,2,1662,337,546
4781,127,5,2,1881,283,329
4782,94,4,3,1233,488,225
4783,259,5,1,743,334,374
4784,212,3,3,435,460,359
4785,8,4,1,532,407,171
4786,256,5,1,666,175,411
4787,304,1,1,494,290,319
4788,118,1,3,1974,391,390
