procurement_id,order_date_key,product_id,supplier_id,order_quantity,unit_cost,lead_time_days,total_cost,delivery_date_key,quality_score,po_number
7528,341,11,5,3025,86.84,18,262691,359,85.05,PO-2023-430565
7529,728,4,14,812,136.84,15,111114.08,743,86.06,PO-2023-808432
7530,562,4,10,2527,186.4,29,471032.8,591,87.27,PO-2024-118120
7531,264,10,9,2955,154.65,19,456990.75,283,88.81,PO-2024-764354
7532,34,21,2,4500,310.83,27,1398735,61,88,PO-2024-759038
7533,85,11,11,471,71.36,21,33610.56,106,93.45,PO-2025-398396
7534,742,12,12,873,205.83,13,179689.59,755,96.47,PO-2024-353720
7535,611,1,3,1342,297.81,16,399661.02,627,90.32,PO-2025-456710
7536,488,21,6,3424,306.85,11,1050654.4,499,87.92,PO-2025-354751
7537,193,10,12,3302,240.19,28,793107.38,221,96,PO-2024-384077
7538,725,9,13,2275,201.82,26,459140.5,751,90.69,PO-2023-691209
7539,211,13,10,1230,77.93,6,95853.9,217,92,PO-2024-905414
7540,1057,7,8,3418,276.18,7,943983.24,1064,93.42,PO-2024-113298
7541,346,16,13,4813,318.82,22,1534480.66,368,96.32,PO-2025-420243
7542,416,12,13,3698,210.25,17,777504.5,433,92.67,PO-2024-568612
7543,1030,10,4,1745,23.78,14,41496.1,1044,92.65,PO-2025-447715
7544,275,21,1,1093,116.78,14,127640.54,289,91.91,PO-2025-187907
7545,879,10,7,4145,124.38,14,515555.1,893,98.64,PO-2025-669768
7546,1068,19,15,2512,149.27,11,374966.24,1079,89.61,PO-2025-859046
7547,204,3,11,365,283.69,22,103546.85,226,97.34,PO-2025-431434
7548,956,14,8,3527,150.53,28,530919.31,984,88.37,PO-2025-764605
7549,248,13,7,3104,286.35,15,888830.4,263,91.65,PO-2024-105470
7550,444,14,7,3531,254.23,15,897686.13,459,96.04,PO-2023-585069
7551,274,12,13,2451,134.83,15,330468.33,289,90.8,PO-2025-626628
7552,357,14,3,1096,294.08,13,322311.68,370,89.49,PO-2025-451891
7553,84,16,12,338,268.71,13,90823.98,97,93.37,PO-2023-744282
7554,305,5,14,3340,231.16,29,772074.4,334,88.56,PO-2025-401987
7555,651,15,13,4779,180.76,27,863852.04,678,90.37,PO-2025-983559
7556,757,15,6,4470,121.05,14,541093.5,771,90.59,PO-2023-683041
7557,489,2,5,1766,228.84,12,404131.44,501,95.33,PO-2024-633449
7558,517,13,9,1804,42.77,22,77157.08,539,97.09,PO-2024-278187
7559,766,13,6,543,29.17,6,15839.31,772,88.48,PO-2025-771366
7560,417,3,6,2840,207.68,12,589811.2,429,94.19,PO-2025-790247
7561,105,11,5,3947,281.41,6,1110725.27,111,97.93,PO-2025-546007
7562,338,4,12,4717,259.31,15,1223165.27,353,90.28,PO-2025-483978
7563,761,13,12,1918,250.99,22,481398.82,783,87.52,PO-2023-719937
7564,135,3,13,2591,107.35,27,278143.85,162,85.96,PO-2024-475859
7565,769,19,2,3917,157.6,11,617319.2,780,91.93,PO-2024-395282
7566,774,20,12,4734,340.64,17,1612589.76,791,85.76,PO-2024-516756
7567,792,19,13,4878,244.92,20,1194719.76,812,90.75,PO-2024-331725
7568,436,14,12,3466,257.72,17,893257.52,453,94.52,PO-2023-185024
7569,410,8,9,2665,337,14,898105,424,90.44,PO-2023-757539
7570,565,8,7,4312,15.18,7,65456.16,572,86.72,PO-2025-768018
7571,480,19,15,207,241.06,16,49899.42,496,96.25,PO-2024-429328
7572,862,21,2,911,230.17,11,209684.87,873,85.32,PO-2025-901900
7573,69,7,7,584,282.04,6,164711.36,75,87.42,PO-2024-444125
7574,501,8,3,2520,88.4,22,222768,523,88.65,PO-2024-844126
7575,661,15,12,2001,178.38,20,356938.38,681,91.96,PO-2024-151009
7576,288,3,12,1856,203.56,26,377807.36,314,96,PO-2025-593422
7577,1091,21,8,3122,195.7,10,610975.4,1096,91.11,PO-2023-813060
7578,160,9,12,853,138.3,23,117969.9,183,96.9,PO-2025-993047
7579,866,12,2,2046,32.53,18,66556.38,884,92.17,PO-2025-509970
7580,13,21,9,3304,66.28,14,218989.12,27,90.67,PO-2024-557423
7581,1052,3,8,1030,172.83,27,178014.9,1079,93.81,PO-2024-427967
7582,367,10,2,4492,328.84,10,1477149.28,377,89.8,PO-2024-662722
7583,970,4,13,2760,76,8,209760,978,88.12,PO-2023-889267
7584,264,6,2,1403,239.84,10,336495.52,274,87.25,PO-2024-768982
7585,582,12,13,849,176.95,26,150230.55,608,94.08,PO-2024-888963
7586,473,2,14,2622,100.52,5,263563.44,478,91.12,PO-2024-740162
7587,950,16,11,1004,185.06,7,185800.24,957,93.23,PO-2025-741193
7588,1064,1,4,4033,345.07,28,1391667.31,1092,86.2,PO-2025-127301
7589,926,21,12,4252,113.88,20,484217.76,946,98.14,PO-2023-467357
7590,1070,13,13,161,173.68,29,27962.48,1096,95.56,PO-2024-491957
7591,867,9,9,1746,297.87,14,520081.02,881,93.12,PO-2025-313560
7592,901,7,3,2066,54.05,7,111667.3,908,95.85,PO-2025-354841
7593,293,6,5,2720,79.35,14,215832,307,90.08,PO-2023-799780
7594,94,11,4,4362,197.56,25,861756.72,119,93.27,PO-2024-270783
7595,373,22,6,4901,248.43,27,1217555.43,400,96.18,PO-2025-150733
7596,317,3,15,425,253.98,20,107941.5,337,92.64,PO-2023-561217
7597,917,19,5,572,250.03,28,143017.16,945,92.3,PO-2025-448043
7598,741,5,12,4612,160.46,16,740041.52,757,89.05,PO-2025-898792
7599,378,20,11,1093,308.04,16,336687.72,394,91.94,PO-2024-873439
7600,33,15,9,3754,119.67,6,449241.18,39,91.97,PO-2025-864022
7601,56,2,1,3782,5.57,17,21065.74,73,92.47,PO-2025-692774
7602,800,12,4,4479,306.17,29,1371335.43,829,95.15,PO-2024-641144
7603,233,13,12,2356,119.27,22,281000.12,255,93.32,PO-2023-268320
7604,711,3,13,3530,107.13,24,378168.9,735,98.77,PO-2024-120279
7605,1079,1,14,891,285.18,15,254095.38,1094,94.3,PO-2024-934506
7606,798,6,6,547,160.07,24,87558.29,822,93.98,PO-2025-982620
7607,905,1,9,3746,314.03,13,1176356.38,918,91.75,PO-2024-111258
7608,148,22,11,3817,226.32,7,863863.44,155,87.12,PO-2025-296889
7609,816,6,4,2662,256.06,19,681631.72,835,91.76,PO-2023-626266
7610,64,1,14,2670,8.99,28,24003.3,92,89.57,PO-2023-706343
7611,222,16,8,4827,323.37,6,1560906.99,228,93.05,PO-2024-930380
7612,817,11,2,3731,108.23,19,403806.13,836,95.6,PO-2024-232423
7613,211,10,2,1294,315.64,23,408438.16,234,93.92,PO-2024-367316
7614,622,14,10,860,311.78,21,268130.8,643,86.75,PO-2023-130814
7615,315,19,6,2229,141.79,24,316049.91,339,98.49,PO-2025-702115
7616,622,6,9,2162,267.89,21,579178.18,643,90.93,PO-2025-483343
7617,900,13,9,195,347.57,24,67776.15,924,87.52,PO-2024-120922
7618,686,2,14,4713,217.23,29,1023804.99,715,88.37,PO-2025-154812
7619,170,12,13,4568,27.14,21,123975.52,191,92.56,PO-2024-150283
7620,162,5,8,2392,64.29,7,153781.68,169,93.44,PO-2024-533594
7621,931,9,2,2945,154.48,26,454943.6,957,96.79,PO-2023-212559
7622,404,18,15,4854,267.78,18,1299804.12,422,93.67,PO-2025-113995
7623,164,4,5,4339,51.24,14,222330.36,178,90.26,PO-2025-852487
7624,506,16,3,3161,101.22,27,319956.42,533,97.96,PO-2024-369770
7625,131,5,5,1232,12.22,8,15055.04,139,95.75,PO-2025-207453
7626,867,21,12,4791,165.27,13,791808.57,880,88.28,PO-2024-120195
7627,742,13,13,2421,73.98,17,179105.58,759,93.7,PO-2025-869297
7628,435,19,12,773,172.81,15,133582.13,450,93.04,PO-2024-233459
7629,439,12,4,927,346.85,27,321529.95,466,98.83,PO-2025-195666
7630,241,5,10,3242,113.77,5,368842.34,246,94.06,PO-2025-276616
7631,1063,4,8,3308,248.24,7,821177.92,1070,93.52,PO-2025-671302
7632,405,21,11,2469,330.23,14,815337.87,419,94.86,PO-2024-942999
7633,480,1,8,2355,225.58,12,531240.9,492,93.33,PO-2025-378103
7634,855,16,14,3373,290.79,15,980834.67,870,94.01,PO-2025-811733
7635,443,15,7,1586,66.84,11,106008.24,454,98.88,PO-2024-319122
7636,836,20,12,3365,171.22,18,576155.3,854,86.04,PO-2023-343684
7637,207,21,7,1381,169.36,29,233886.16,236,87.05,PO-2023-191335
7638,817,18,3,3268,344.77,12,1126708.36,829,96.51,PO-2025-286508
7639,510,3,11,2691,25.34,6,68189.94,516,96.42,PO-2023-605907
7640,800,17,11,4946,302,29,1493692,829,95.35,PO-2024-765324
7641,78,16,7,149,328.87,16,49001.63,94,86.34,PO-2024-981463
7642,777,2,15,4925,146.06,28,719345.5,805,95.24,PO-2024-996542
7643,1003,3,9,564,242.37,7,136696.68,1010,87.54,PO-2024-599940
7644,804,18,7,951,242.63,26,230741.13,830,89.86,PO-2025-577201
7645,116,20,14,4424,165.07,26,730269.68,142,98.94,PO-2025-946950
7646,922,7,11,4466,319.84,5,1428405.44,927,85.91,PO-2025-999559
7647,45,14,8,4166,144.77,18,603111.82,63,91.16,PO-2025-833595
7648,70,3,4,3256,83.37,14,271452.72,84,91.36,PO-2025-569246
7649,656,8,15,3608,346.49,28,1250135.92,684,88.35,PO-2025-392015
7650,37,8,11,933,271.67,26,253468.11,63,92.25,PO-2024-794472
7651,28,20,14,2175,341.48,29,742719,57,94.21,PO-2025-654449
7652,610,2,7,2018,273.02,7,550954.36,617,97.29,PO-2024-345747
7653,245,5,7,2027,332.63,10,674241.01,255,97.05,PO-2024-174659
7654,534,17,2,2234,58.44,28,130554.96,562,96.96,PO-2025-378028
7655,602,9,15,2242,257.14,6,576507.88,608,94.39,PO-2025-851380
7656,630,17,10,3697,64.04,18,236755.88,648,89.77,PO-2025-872087
7657,83,18,4,2459,253.25,7,622741.75,90,86.98,PO-2024-651862
7658,547,15,4,3858,182.58,5,704393.64,552,90.45,PO-2025-388139
7659,1081,7,4,2314,227.41,18,526226.74,1096,88.41,PO-2025-505712
7660,1089,7,2,2556,279.25,12,713763,1096,97.87,PO-2024-513319
7661,769,17,2,4885,112.84,13,551223.4,782,96.41,PO-2023-140516
7662,1043,8,10,4393,13.34,22,58602.62,1065,92.26,PO-2024-899409
7663,860,13,7,1264,107.67,26,136094.88,886,87.59,PO-2023-567567
7664,4,7,15,1754,85.9,8,150668.6,12,86.48,PO-2025-664524
7665,678,8,6,1295,204.94,18,265397.3,696,94.33,PO-2024-896308
7666,397,9,6,1349,73.69,16,99407.81,413,97.05,PO-2025-958050
7667,279,20,6,4477,217.72,20,974732.44,299,98.58,PO-2024-829663
7668,1027,12,4,356,75.58,20,26906.48,1047,92.94,PO-2023-858363
7669,788,2,2,2958,338.72,22,1001933.76,810,94.82,PO-2024-652192
7670,898,10,12,2186,105.42,28,230448.12,926,90.85,PO-2025-112233
7671,704,15,1,953,228.04,13,217322.12,717,94.84,PO-2024-314514
7672,262,8,10,4385,110.99,16,486691.15,278,88.98,PO-2023-579921
7673,1070,22,12,1053,139.97,8,147388.41,1078,93.33,PO-2023-960177
7674,607,9,12,1066,144.55,8,154090.3,615,87.7,PO-2025-251146
7675,1018,1,2,635,304.62,18,193433.7,1036,98.3,PO-2025-823413
7676,1087,14,10,3894,147.19,23,573157.86,1096,88.05,PO-2024-123864
7677,157,20,2,161,303.16,24,48808.76,181,93.4,PO-2024-825506
7678,1035,22,11,444,23.55,22,10456.2,1057,93.12,PO-2024-492137
7679,846,19,10,3563,101.61,10,362036.43,856,97,PO-2025-496730
7680,541,2,2,4867,152.38,8,741633.46,549,95.4,PO-2025-817841
7681,459,21,1,414,64.9,9,26868.6,468,86.6,PO-2024-419613
7682,733,4,12,1208,315.17,27,380725.36,760,91.33,PO-2023-149453
7683,392,14,1,4681,275.69,23,1290504.89,415,95.92,PO-2025-565216
7684,368,11,1,763,58.58,7,44696.54,375,88.28,PO-2025-711198
7685,427,1,11,1017,29.98,9,30489.66,436,88.24,PO-2023-264742
7686,4,14,1,2623,38.54,11,101090.42,15,96.32,PO-2025-874978
7687,734,16,6,3161,122.33,7,386685.13,741,95.3,PO-2024-359825
7688,735,7,13,2277,160.8,28,366141.6,763,86.9,PO-2024-678930
7689,846,21,3,2877,249.94,25,719077.38,871,90.74,PO-2024-250145
7690,477,1,1,719,82.33,10,59195.27,487,85.55,PO-2025-730450
7691,1072,2,4,672,68.27,5,45877.44,1077,98.18,PO-2025-336801
7692,831,10,2,645,34.24,11,22084.8,842,98.09,PO-2024-757003
7693,469,20,2,3769,270.62,8,1019966.78,477,97.62,PO-2023-414559
7694,554,18,5,1539,18.4,10,28317.6,564,94.56,PO-2025-889781
7695,855,21,5,4340,162.38,11,704729.2,866,96.54,PO-2024-210479
7696,411,13,2,1906,250.17,10,476824.02,421,90.17,PO-2023-405178
7697,669,20,13,1908,24.42,20,46593.36,689,96.92,PO-2025-950246
7698,881,8,1,3449,316.24,5,1090711.76,886,96.71,PO-2025-711134
7699,298,1,2,3713,73.25,7,271977.25,305,96.45,PO-2025-618836
7700,487,17,13,4243,82.97,10,352041.71,497,93.7,PO-2025-765873
7701,15,17,15,4395,304.15,20,1336739.25,35,88.48,PO-2025-220650
7702,1047,15,7,3205,135.62,20,434662.1,1067,97.54,PO-2024-764150
7703,380,12,14,1447,258.16,18,373557.52,398,86.4,PO-2025-658302
7704,852,13,4,3497,250.95,19,877572.15,871,93.03,PO-2024-599768
7705,1093,13,5,245,97.58,14,23907.1,1096,85.71,PO-2025-409454
7706,440,22,5,3495,245.97,10,859665.15,450,94.17,PO-2024-867305
7707,707,20,13,279,242.19,24,67571.01,731,91.97,PO-2023-442761
7708,900,4,2,2964,137.82,6,408498.48,906,85.56,PO-2024-237263
7709,618,19,2,3727,172.98,29,644696.46,647,90.14,PO-2023-503418
7710,705,22,5,3462,99.18,15,343361.16,720,95.79,PO-2024-917174
7711,756,14,12,277,9.62,11,2664.74,767,93.86,PO-2024-209509
7712,214,7,2,3324,303.33,5,1008268.92,219,91.95,PO-2025-503631
7713,904,20,13,3083,296.2,5,913184.6,909,85.44,PO-2025-970362
7714,996,11,10,1199,20.48,20,24555.52,1016,93.56,PO-2024-800682
7715,403,21,10,3314,138.89,11,460281.46,414,93.51,PO-2023-246356
7716,940,6,9,2047,63.32,27,129616.04,967,95.87,PO-2025-206669
7717,795,13,12,4141,81.17,8,336124.97,803,92.83,PO-2025-938806
7718,303,2,6,3806,127.35,27,484694.1,330,91.61,PO-2025-700882
7719,1023,17,6,4893,332.31,9,1625992.83,1032,98.32,PO-2025-454640
7720,1065,5,14,3687,144.58,19,533066.46,1084,87.47,PO-2024-196888
7721,851,3,2,1713,344.8,5,590642.4,856,89.01,PO-2025-472185
7722,324,7,15,3764,62.82,6,236454.48,330,89.65,PO-2025-322409
7723,872,17,5,4161,44.62,20,185663.82,892,86.97,PO-2024-495718
7724,1036,8,4,4784,286.3,5,1369659.2,1041,87,PO-2025-767996
7725,333,19,12,1010,216.76,13,218927.6,346,97.16,PO-2023-568693
7726,918,16,7,1318,321.96,5,424343.28,923,92.76,PO-2025-484272
7727,1046,17,11,1881,324.95,11,611230.95,1057,92.89,PO-2024-923825
7728,585,10,10,4936,14.29,24,70535.44,609,97.93,PO-2025-205042
7729,358,16,2,2152,286.77,13,617129.04,371,89.44,PO-2025-168103
7730,670,22,5,3387,141.64,28,479734.68,698,89.62,PO-2025-290830
7731,1038,19,9,3192,252.92,20,807320.64,1058,97.67,PO-2024-537679
7732,95,9,13,3722,163.27,10,607690.94,105,95.74,PO-2024-481726
7733,860,9,14,225,297.85,17,67016.25,877,87.8,PO-2025-614437
7734,880,7,15,1624,168.53,27,273692.72,907,96.51,PO-2024-345321
7735,845,8,2,2152,196.45,8,422760.4,853,96.36,PO-2025-793922
7736,124,8,6,3601,59.73,17,215087.73,141,96.21,PO-2024-998058
7737,749,22,14,4172,317.12,19,1323024.64,768,85.28,PO-2025-437432
7738,380,4,8,2079,171.26,10,356049.54,390,85.5,PO-2024-413300
7739,860,22,3,4663,226.2,12,1054770.6,872,87.8,PO-2024-972090
7740,246,19,14,2865,139.89,6,400784.85,252,98.16,PO-2023-237678
7741,552,15,4,491,27.08,11,13296.28,563,92.33,PO-2025-914289
7742,964,6,12,3352,319.86,5,1072170.72,969,90.7,PO-2025-451253
7743,943,11,3,2445,185.32,15,453107.4,958,89.5,PO-2024-258518
7744,72,13,10,907,12.25,28,11110.75,100,98.27,PO-2024-250453
7745,988,10,13,4949,134.43,10,665294.07,998,89.82,PO-2023-472686
7746,531,9,8,389,189.4,28,73676.6,559,91.09,PO-2024-632318
7747,197,4,7,4941,279.09,9,1378983.69,206,85.51,PO-2025-457532
7748,284,14,15,349,233.46,13,81477.54,297,91.21,PO-2025-738400
7749,364,19,5,4045,320.67,15,1297110.15,379,88.78,PO-2025-518897
7750,506,17,6,653,173.42,10,113243.26,516,89.19,PO-2025-960686
7751,188,22,15,3644,292.6,6,1066234.4,194,96.2,PO-2025-742348
7752,171,16,9,4058,238.44,22,967589.52,193,89.46,PO-2025-312338
7753,55,6,14,4998,312.64,21,1562574.72,76,93.55,PO-2023-270453
7754,189,2,11,273,197.98,10,54048.54,199,87.18,PO-2025-404664
7755,756,7,7,2519,281.04,16,707939.76,772,98.44,PO-2025-106354
7756,354,17,8,1480,45.3,26,67044,380,90.35,PO-2024-124327
7757,284,13,10,4518,99.93,6,451483.74,290,98.31,PO-2025-959047
7758,779,5,6,1416,208.28,17,294924.48,796,96.73,PO-2023-440966
7759,210,5,9,513,157.87,13,80987.31,223,88.87,PO-2024-925456
7760,952,7,4,1978,342.06,28,676594.68,980,91.06,PO-2025-268418
7761,767,2,9,4281,40.5,27,173380.5,794,95.52,PO-2025-918494
7762,1041,1,1,4168,252.59,16,1052795.12,1057,89.72,PO-2025-128509
7763,22,8,3,2743,175.58,20,481615.94,42,98.78,PO-2024-946243
7764,187,20,2,1211,109.43,11,132519.73,198,98.86,PO-2024-399497
7765,17,21,10,237,76.83,9,18208.71,26,87.1,PO-2023-243653
7766,997,6,2,2311,298.37,18,689533.07,1015,89.55,PO-2025-973536
7767,143,22,1,4593,62.21,13,285730.53,156,91.1,PO-2024-577387
7768,205,19,15,334,227.6,26,76018.4,231,94.39,PO-2025-154568
7769,121,20,1,3859,290.82,7,1122274.38,128,88.86,PO-2024-135968
7770,679,13,7,149,343.43,15,51171.07,694,95.47,PO-2024-657116
7771,526,4,15,748,235.96,21,176498.08,547,94.31,PO-2025-104369
7772,339,7,15,4571,48.51,6,221739.21,345,94.32,PO-2025-289986
7773,372,9,2,2540,9.79,5,24866.6,377,87.47,PO-2025-245698
7774,300,16,3,3254,294.48,27,958237.92,327,86.94,PO-2023-325890
7775,239,5,6,1620,316.56,23,512827.2,262,89.15,PO-2024-212570
7776,380,22,10,765,42.52,29,32527.8,409,92.32,PO-2023-827595
7777,901,5,5,4935,322.25,11,1590303.75,912,86.95,PO-2025-400391
7778,312,15,15,3943,266.56,10,1051046.08,322,88.47,PO-2024-455947
7779,857,15,3,1056,75.18,19,79390.08,876,98.79,PO-2025-561989
7780,507,1,13,1984,159.35,14,316150.4,521,94.93,PO-2024-661685
7781,860,13,6,751,87.8,23,65937.8,883,96.91,PO-2025-365456
7782,570,21,8,3147,299.2,14,941582.4,584,94.38,PO-2024-364678
7783,86,10,12,2970,173.26,23,514582.2,109,87.61,PO-2023-796623
7784,997,20,1,4240,148.83,5,631039.2,1002,98.09,PO-2025-350831
7785,257,11,10,451,103.09,16,46493.59,273,98.78,PO-2024-449128
7786,749,5,1,219,221.88,15,48591.72,764,86.79,PO-2025-885646
7787,583,7,4,3709,212.3,16,787420.7,599,85.78,PO-2024-694649
7788,1072,8,15,1503,66.07,23,99303.21,1095,85.36,PO-2025-585636
7789,488,10,10,1502,284.06,13,426658.12,501,96.27,PO-2025-891090
7790,743,14,10,2669,248.97,14,664500.93,757,96.27,PO-2024-357881
7791,979,20,6,3306,50.67,23,167515.02,1002,98.68,PO-2023-521695
7792,964,20,5,4762,172.87,18,823206.94,982,88.84,PO-2024-852099
7793,687,4,1,202,237.69,19,48013.38,706,90.16,PO-2024-802657
7794,192,4,13,2424,144.69,29,350728.56,221,88.49,PO-2024-625522
7795,643,14,7,503,260.58,20,131071.74,663,87,PO-2025-979696
7796,948,7,8,2778,210.24,25,584046.72,973,89.16,PO-2025-443967
7797,243,15,5,1155,335.71,22,387745.05,265,85.23,PO-2024-803461
7798,668,15,5,1504,17.01,7,25583.04,675,85.65,PO-2025-689412
7799,406,4,13,726,63.99,29,46456.74,435,97.4,PO-2024-200946
7800,771,13,9,1802,149.77,15,269885.54,786,98.45,PO-2025-280068
7801,276,15,11,3500,318.41,7,1114435,283,96.92,PO-2023-656333
7802,648,21,2,1373,77.72,27,106709.56,675,96.23,PO-2024-274845
7803,577,13,6,459,220.71,12,101305.89,589,98.78,PO-2025-127813
7804,647,20,12,1801,9.27,24,16695.27,671,90.44,PO-2023-242994
7805,341,1,13,2199,31.18,29,68564.82,370,98.79,PO-2024-133441
7806,640,22,13,475,195.3,5,92767.5,645,90.12,PO-2024-169408
7807,1078,3,10,3913,198.27,21,775830.51,1096,93.31,PO-2024-765079
7808,941,6,6,843,183.28,21,154505.04,962,96.87,PO-2024-211823
7809,889,6,7,948,341.49,28,323732.52,917,89.13,PO-2023-109730
7810,758,14,8,933,170.26,27,158852.58,785,95.1,PO-2025-541263
7811,23,2,13,1218,35.34,17,43044.12,40,90.11,PO-2025-882200
7812,124,22,7,3270,41.24,6,134854.8,130,98.69,PO-2025-300410
7813,533,15,14,1375,103.59,14,142436.25,547,88.2,PO-2025-520845
7814,25,19,11,4524,110.18,19,498454.32,44,85.37,PO-2024-266161
7815,807,21,10,3575,263.09,18,940546.75,825,92.45,PO-2024-294690
7816,589,13,7,225,162.43,17,36546.75,606,87.35,PO-2025-412694
7817,516,6,11,2321,177.2,13,411281.2,529,89.47,PO-2023-413532
7818,669,14,12,2204,345.44,8,761349.76,677,98.06,PO-2024-737825
7819,975,17,5,4606,298.83,13,1376410.98,988,98.74,PO-2024-356171
7820,110,8,12,1568,53.87,18,84468.16,128,86.27,PO-2024-721186
7821,816,17,6,2946,341.03,12,1004674.38,828,98.49,PO-2024-386322
7822,327,18,11,130,318.53,17,41408.9,344,91.39,PO-2025-706206
7823,535,7,3,1386,70.78,9,98101.08,544,88.16,PO-2025-153310
7824,479,13,11,562,185.25,10,104110.5,489,86.56,PO-2023-840344
7825,808,5,3,4362,239.2,11,1043390.4,819,86.31,PO-2024-445622
7826,1027,21,10,1913,263.61,25,504285.93,1052,93.99,PO-2025-863444
7827,291,13,3,1758,199.11,29,350035.38,320,92.33,PO-2025-481741
7828,1062,10,11,2981,39,28,116259,1090,90.55,PO-2025-375718
7829,418,16,11,3757,283.46,15,1064959.22,433,94.09,PO-2025-292970
7830,444,3,6,1665,34.81,20,57958.65,464,86.86,PO-2025-851365
7831,800,1,7,3228,313.77,28,1012849.56,828,90.1,PO-2024-319305
7832,89,12,14,2144,142.3,11,305091.2,100,94.57,PO-2023-300310
7833,1049,9,9,1648,167.54,14,276105.92,1063,96.81,PO-2025-887459
7834,531,2,13,2910,218.34,22,635369.4,553,91.97,PO-2025-372849
7835,850,22,14,4940,5.59,5,27614.6,855,95.82,PO-2024-721655
7836,481,11,15,1555,46.68,17,72587.4,498,88.45,PO-2024-120755
7837,830,2,3,2676,326.77,21,874436.52,851,85.95,PO-2025-400032
7838,868,5,4,3137,32.33,13,101419.21,881,88.87,PO-2024-711568
7839,15,4,3,1181,283.63,26,334967.03,41,97.29,PO-2024-745426
7840,21,6,2,180,276.52,6,49773.6,27,94.31,PO-2025-325780
7841,420,17,13,2511,26.04,28,65386.44,448,94.14,PO-2025-356828
7842,420,5,1,3583,127.59,11,457154.97,431,92.59,PO-2025-164242
7843,491,17,5,3883,78.82,22,306058.06,513,98.35,PO-2023-997809
7844,992,5,15,1624,303.27,24,492510.48,1016,91.82,PO-2024-704902
7845,343,20,6,3457,294.69,6,1018743.33,349,86.69,PO-2023-772296
7846,558,20,1,171,199.1,10,34046.1,568,89.26,PO-2024-915836
7847,446,17,8,3245,341.8,29,1109141,475,94.65,PO-2023-211669
7848,306,12,1,985,308.17,27,303547.45,333,90.08,PO-2024-811125
7849,558,12,14,3160,106.57,18,336761.2,576,94.31,PO-2025-860671
7850,598,19,8,864,68,29,58752,627,85.17,PO-2024-925847
7851,858,10,1,609,248.02,11,151044.18,869,95.14,PO-2025-816986
7852,244,19,10,1085,321.61,29,348946.85,273,98,PO-2025-690587
7853,928,7,11,4927,289.3,21,1425381.1,949,85.79,PO-2025-411702
7854,235,8,12,3939,61.84,19,243587.76,254,86.87,PO-2025-492953
7855,301,22,3,3805,210.7,10,801713.5,311,87.59,PO-2023-981107
7856,464,17,7,3382,253.43,23,857100.26,487,95.21,PO-2024-352415
7857,156,21,7,4836,342.57,18,1656668.52,174,98.13,PO-2024-278001
7858,358,22,5,3484,201.43,18,701782.12,376,87.96,PO-2025-167736
7859,488,8,5,339,151.23,22,51266.97,510,91.48,PO-2025-408381
7860,864,8,15,1077,111.96,25,120580.92,889,86.61,PO-2025-304883
7861,420,18,11,4886,251.49,6,1228780.14,426,95.41,PO-2024-754258
7862,176,5,14,4826,306.35,23,1478445.1,199,97.39,PO-2024-233152
7863,349,22,11,4276,228.68,22,977835.68,371,87.47,PO-2024-721134
7864,500,10,10,4869,330.26,21,1608035.94,521,98.84,PO-2024-186703
7865,844,18,6,3197,266.44,18,851808.68,862,92.95,PO-2024-602873
7866,547,19,8,4038,153.4,29,619429.2,576,85.7,PO-2025-779110
7867,211,6,12,4210,133.13,11,560477.3,222,98.48,PO-2023-691014
7868,511,14,15,4978,325.69,15,1621284.82,526,93.08,PO-2024-727390
7869,693,15,10,4669,179.81,19,839532.89,712,94.97,PO-2025-166371
7870,389,11,14,859,196.44,16,168741.96,405,96.11,PO-2023-630745
7871,460,13,5,754,159.79,9,120481.66,469,97.84,PO-2024-926424
7872,876,11,7,4920,262.4,29,1291008,905,97.31,PO-2025-134389
7873,1052,15,5,1182,327.72,6,387365.04,1058,92.52,PO-2025-175005
7874,41,9,15,1874,316.77,14,593626.98,55,87.73,PO-2025-691760
7875,488,18,11,2927,189.65,6,555105.55,494,92.16,PO-2025-334339
7876,391,12,12,1225,229.23,15,280806.75,406,90.88,PO-2024-699690
7877,734,21,9,1255,91.87,8,115296.85,742,92.42,PO-2024-857061
7878,565,21,14,265,20.74,22,5496.1,587,95.98,PO-2025-615493
7879,459,11,5,2140,291.33,11,623446.2,470,94.64,PO-2023-482843
7880,876,4,6,2394,286.23,20,685234.62,896,91.09,PO-2023-167703
7881,922,13,6,1527,329.72,16,503482.44,938,98.4,PO-2023-698890
7882,13,4,10,3286,8.4,15,27602.4,28,91.46,PO-2025-959396
7883,801,5,9,4013,235.46,12,944900.98,813,87.07,PO-2024-374543
7884,625,17,11,4762,170.04,23,809730.48,648,89.7,PO-2025-743077
7885,1031,2,6,2823,165.19,24,466331.37,1055,89.44,PO-2025-523659
7886,337,16,11,1224,184.83,19,226231.92,356,87.17,PO-2023-323949
7887,903,16,2,1267,347.31,26,440041.77,929,88.43,PO-2025-777334
7888,107,22,9,4158,50.62,28,210477.96,135,91.47,PO-2025-537749
7889,258,15,12,4085,127.7,27,521654.5,285,89.99,PO-2023-406799
7890,40,13,4,4475,311.65,21,1394633.75,61,93.99,PO-2025-685484
7891,419,9,14,835,120.86,5,100918.1,424,94.09,PO-2023-367747
7892,17,16,1,3537,129.91,8,459491.67,25,88.76,PO-2025-443478
7893,253,5,7,4782,163.39,8,781330.98,261,86.66,PO-2025-912006
